book_id,title,authors,original_publication_year,average_rating,language_code
1749,The Death and Life of Charlie St. Cloud,Ben Sherwood,2004.0,4.01,eng
1750,How to Stop Worrying and Start Living,Dale Carnegie,1944.0,4.08,en-GB
1751,"Born in Fire (Born In Trilogy, #1)",Nora Roberts,1994.0,4.21,en-US
1752,Animal Dreams,Barbara Kingsolver,1990.0,4.05,eng
1753,"Reason to Breathe (Breathing, #1)",Rebecca Donovan,2011.0,4.23,eng
1754,"The Mortal Instruments Boxed Set: City of Bones; City of Ashes; City of Glass (The Mortal Instruments, #1-3)",Cassandra Clare,2009.0,4.57,eng
1755,"If Tomorrow Comes (Tracy Whitney Series, #1)",Sidney Sheldon,1985.0,4.01,eng
1756,M.C. Escher: The Graphic Work,"M.C. Escher, Bruce Brooks Pfeiffer",1956.0,3.93,eng
1757,Pope Joan,Donna Woolfolk Cross,1996.0,4.06,eng
1758,Birdsong,Sebastian Faulks,1993.0,4.07,eng
1759,"Faith of the Fallen (Sword of Truth, #6)",Terry Goodkind,2000.0,4.11,en-US
1760,"Keys to the Demon Prison (Fablehaven, #5)",Brandon Mull,2010.0,4.42,eng
1761,Moonwalking with Einstein: The Art and Science of Remembering Everything,Joshua Foer,2011.0,3.85,eng
1762,While I Was Gone,Sue Miller,1998.0,3.67,eng
1763,"4th of July (Women's Murder Club, #4)","James Patterson, Maxine Paetro",2005.0,4.04,eng
1764,"The Time Paradox (Artemis Fowl, #6)",Eoin Colfer,2008.0,4.07,en-US
1765,Clifford the Big Red Dog,Norman Bridwell,1963.0,4.09,
1766,"Bitterblue (Graceling Realm, #3)",Kristin Cashore,2012.0,4.01,eng
1767,The Sky Is Everywhere,Jandy Nelson,2010.0,4.04,eng
1768,"Wyrd Sisters (Discworld, #6; Witches #2)",Terry Pratchett,1988.0,4.11,eng
1769,"Real (Real, #1)",Katy Evans,2013.0,4.21,eng
1770,NOS4A2,Joe Hill,2013.0,4.06,eng
1771,The Tenant of Wildfell Hall,"Anne BrontÃ«, Stevie Davies",1848.0,3.91,eng
1772,"The Black Stallion (The Black Stallion, #1)","Walter Farley, Keith Ward",1941.0,4.18,eng
1773,"Reckless (Thoughtless, #3)",S.C. Stephens,2013.0,4.42,en-US
1774,"The Grim Grotto (A Series of Unfortunate Events, #11)","Lemony Snicket, Brett Helquist",2004.0,3.99,en-US
1775,Strega Nona,Tomie dePaola,1975.0,4.22,eng
1776,"Playing for Keeps (Neighbor from Hell, #1)",R.L. Mathewson,2011.0,4.08,eng
1777,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,"David Bayles, Ted Orland",1993.0,3.67,eng
1778,Frida: A Biography of Frida Kahlo,Hayden Herrera,1983.0,3.94,
1779,"Bitten (Women of the Otherworld, #1)",Kelley Armstrong,2001.0,4.06,eng
1780,"Born at Midnight (Shadow Falls, #1)",C.C. Hunter,2011.0,4.13,en-US
1781,Don't Let the Pigeon Drive the Bus!,Mo Willems,2003.0,4.29,eng
1782,"The Dream Thieves (The Raven Cycle, #2)",Maggie Stiefvater,2013.0,4.27,eng
1783,The Portrait of a Lady,"Henry James, Patricia Crick",1881.0,3.76,eng
1784,The Raven,"Edgar Allan Poe, Gustave DorÃ©",1844.0,4.28,
1785,The Yellow Wallpaper and Other Stories,Charlotte Perkins Gilman,1892.0,4.02,eng
1786,Before the Fall,Noah Hawley,2016.0,3.76,eng
1787,ÙÙØ¨ØªØ§,ÙØ­ÙØ¯ ØµØ§Ø¯Ù,2014.0,3.82,ara
1788,The Calvin and Hobbes Tenth Anniversary Book,Bill Watterson,1995.0,4.63,eng
1789,Dreamland,Sarah Dessen,2000.0,3.91,eng
1790,The Art Forger,B.A. Shapiro,2012.0,3.69,en-US
1791,"Austenland (Austenland, #1)",Shannon Hale,2007.0,3.54,en-US
1792,Half of a Yellow Sun,Chimamanda Ngozi Adichie,2006.0,4.28,eng
1793,One Night at the Call Center,Chetan Bhagat,2005.0,2.47,eng
1794,At the Water's Edge,Sara Gruen,2015.0,3.65,eng
1795,The Running Man,"Richard Bachman, Stephen King",1982.0,3.8,eng
1796,"Gilead (Gilead, #1)",Marilynne Robinson,2004.0,3.84,en-US
1797,The Crying of Lot 49,Thomas Pynchon,1966.0,3.7,en-US
1798,"Edge of Eternity (The Century Trilogy, #3)",Ken Follett,2014.0,4.04,eng
1799,"Demonglass (Hex Hall, #2)",Rachel Hawkins,2011.0,4.13,en-US
1800,Ubik,"Philip K. Dick, David Alabort, Manuel EspÃ­n",1969.0,4.1,spa
1801,"The Sword of Shannara (The Original Shannara Trilogy, #1)",Terry Brooks,1977.0,3.76,eng
1802,"Hannibal (Hannibal Lecter, #3)",Thomas Harris,1999.0,3.72,eng
1803,"The Awakening / The Struggle (The Vampire Diaries, #1-2)",L.J. Smith,2007.0,3.67,en-US
1804,Three Wishes,Liane Moriarty,2003.0,3.76,en-US
1805,"Night World, No. 3 (Night World, #7-9)",L.J. Smith,2009.0,4.2,en-US
1806,Fall on Your Knees,Ann-Marie MacDonald,1996.0,3.95,eng
1807,The Scorpio Races,Maggie Stiefvater,2011.0,4.08,eng
1808,"Morning Star (Red Rising, #3)",Pierce Brown,2016.0,4.5,eng
1809,"Mossflower (Redwall, #2)",Brian Jacques,1988.0,4.09,en-US
1810,Furiously Happy: A Funny Book About Horrible Things,Jenny  Lawson,2015.0,3.93,eng
1811,"Visions of Sugar Plums (Stephanie Plum, #8.5)",Janet Evanovich,2002.0,3.68,en-US
1812,"Magician: Master (The Riftwar Saga, #2)",Raymond E. Feist,1982.0,4.25,en-US
1813,"On the Island (On the Island, #1)",Tracey Garvis-Graves,2011.0,4.13,eng
1814,Left Neglected,Lisa Genova,2011.0,3.95,eng
1815,Anne Frank Remembered: The Story of the Woman Who Helped to Hide the Frank Family,"Miep Gies, Alison Leslie Gold",1987.0,4.26,eng
1816,Redshirts,John Scalzi,2012.0,3.84,en-US
1817,"Sahara (Dirk Pitt, #11)",Clive Cussler,1992.0,3.95,spa
1818,"One Foot in the Grave (Night Huntress, #2)",Jeaniene Frost,2008.0,4.31,eng
1819,The Last Anniversary,Liane Moriarty,2006.0,3.72,eng
1820,"Hunger (Gone, #2)",Michael  Grant,2009.0,4.02,eng
1821,"Fearless Fourteen (Stephanie Plum, #14)",Janet Evanovich,2008.0,4.02,en-US
1822,"Revolution 2020: Love, Corruption, Ambition",Chetan Bhagat,2011.0,3.07,eng
1823,"A Bear Called Paddington (Paddington, #1)","Michael Bond, Peggy Fortnum",1958.0,4.21,eng
1824,"Flawless (Pretty Little Liars, #2)",Sara Shepard,2007.0,3.96,en-US
1825,"Ramona Quimby, Age 8 (Ramona, #6)",Beverly Cleary,1981.0,4.08,eng
1826,The General's Daughter,Nelson DeMille,1992.0,4.07,
1827,"The Hostile Hospital (A Series of Unfortunate Events, #8)","Lemony Snicket, Brett Helquist",2001.0,3.95,en-GB
1828,"InuYasha: Turning Back Time (InuYasha, #1)",Rumiko Takahashi,1997.0,4.26,eng
1829,The Omen,David Seltzer,1976.0,3.99,en-US
1830,"Blue Moon (The Immortals, #2)",Alyson Noel,2009.0,3.61,eng
1831,"The Innocent (Will Robie, #1)",David Baldacci,2012.0,4.1,en-US
1832,"Child 44 (Leo Demidov, #1)",Tom Rob Smith,2008.0,4.08,eng
1833,"These Is My Words: The Diary of Sarah Agnes Prine, 1881-1901, Arizona Territories (Sarah Agnes Prine, #1)",Nancy E. Turner,1998.0,4.35,eng
1834,The Hypnotist's Love Story,Liane Moriarty,2011.0,3.69,en-CA
1835,"The Devil and Miss Prym (On the Seventh Day, #3)","Paulo Coelho, Amanda Hopkinson, Nick Caistor",2000.0,3.59,eng
1836,The Kissing Hand,"Audrey Penn, Ruth E. Harper, Nancy M. Leak",1993.0,4.41,en-GB
1837,"Shift (Silo, #2)",Hugh Howey,2013.0,4.12,en-US
1838,"Worth Dying For (Jack Reacher, #15)",Lee Child,2010.0,4.2,eng
1839,Look Me in the Eye: My Life with Asperger's,John Elder Robison,2007.0,3.91,en-US
1840,Fantasy Lover (Dark-Hunterverse #1),Sherrilyn Kenyon,2002.0,4.17,eng
1841,Sundays at Tiffany's,"James Patterson, Gabrielle Charbonnet",2008.0,3.74,eng
1842,Perfect Match,Jodi Picoult,2002.0,3.93,eng
1843,Prep,Curtis Sittenfeld,2005.0,3.36,eng
1844,Scar Tissue,"Anthony Kiedis, Larry Sloman",2004.0,4.1,eng
1845,Alias Grace,"Margaret Atwood, Brigitte Walitzek",1996.0,3.97,ger
1846,"Captivated by You (Crossfire, #4)",Sylvia Day,2014.0,4.06,eng
1847,Illusions: The Adventures of a Reluctant Messiah,Richard Bach,1977.0,4.14,eng
1848,"Soulless (Parasol Protectorate, #1)",Gail Carriger,2009.0,3.91,eng
1849,"Just One Day (Just One Day, #1)",Gayle Forman,2013.0,4.02,eng
1850,"Wake (Wake, #1)",Lisa McMann,2008.0,3.75,eng
1851,The Emperor of All Maladies: A Biography of Cancer,Siddhartha Mukherjee,2010.0,4.29,eng
1852,"Glass (Crank, #2)",Ellen Hopkins,2007.0,4.28,eng
1853,Memories of My Melancholy Whores,"Gabriel GarcÃ­a MÃ¡rquez, Edith Grossman",2004.0,3.59,eng
1854,"Only Time Will Tell (The Clifton Chronicles, #1)",Jeffrey Archer,2011.0,4.04,eng
1855,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,Deepak Chopra,2013.0,4.07,en-US
1856,Magical Thinking: True Stories,Augusten Burroughs,2004.0,3.96,en-US
1857,"In the Hand of the Goddess (Song of the Lioness, #2)",Tamora Pierce,1984.0,4.25,eng
1858,"3rd Degree (Women's Murder Club, #3)","James Patterson, Andrew Gross",2004.0,4.0,
1859,Bird by Bird: Some Instructions on Writing and Life,Anne Lamott,1994.0,4.22,
1860,"Ruby Red (Precious Stone Trilogy, #1)","Kerstin Gier, Anthea Bell",2009.0,4.12,en-US
1861,"Shadowland (The Immortals, #3)",Alyson Noel,2009.0,3.66,eng
1862,Heir to the Empire (Star Wars: The Thrawn Trilogy #1),Timothy Zahn,1991.0,4.12,eng
1863,"Lioness Rampant (Song of the Lioness, #4)",Tamora Pierce,1988.0,4.28,en-US
1864,"Outbreak (Dr. Marissa Blumenthal, #1)",Robin Cook,1987.0,3.96,eng
1865,You Can Heal Your Life,Louise L. Hay,1984.0,4.14,eng
1866,The Vacationers,Emma Straub,2014.0,3.14,
1867,"The Hangman's Daughter (The Hangman's Daughter, #1)","Oliver PÃ¶tzsch, Lee Chadeayne",2008.0,3.71,eng
1868,I Am Legend,Richard Matheson,1954.0,4.07,eng
1869,"Dealing with Dragons (Enchanted Forest Chronicles, #1)","Patricia C. Wrede, Peter de SÃ¨ve",1990.0,4.14,en-US
1870,"Running Blind (Jack Reacher, #4)",Lee Child,2000.0,4.08,en-US
1871,"Rules of Prey (Lucas Davenport, #1)",John Sandford,1989.0,4.13,en-US
1872,"Ashes to Ashes (Kovac and Liska, #1)",Tami Hoag,1999.0,4.03,eng
1873,The Yiddish Policemen's Union,Michael Chabon,2007.0,3.69,eng
1874,The Aviator's Wife,Melanie Benjamin,2013.0,3.87,en-US
1875,A Bad Case of Stripes,David Shannon,1998.0,4.24,eng
1876,"The Affair (Jack Reacher, #16)",Lee Child,2011.0,4.11,eng
1877,The Elements of Style,"William Strunk Jr., E.B. White",1918.0,4.19,en-US
1878,The Turn of the Screw,Henry James,1898.0,3.45,eng
1879,Best Friends Forever,Jennifer Weiner,2009.0,3.48,eng
1880,"Homeland (Forgotten Realms: The Dark Elf Trilogy, #1; Legend of Drizzt, #1)",R.A. Salvatore,1990.0,4.27,eng
1881,The Mote in God's Eye,"Larry Niven, Jerry Pournelle",1974.0,4.06,eng
1882,"The Snowman (Harry Hole, #7)","Jo NesbÃ¸, Don Bartlett",2007.0,4.04,eng
1883,Stoner,"John  Williams, John McGahern",1965.0,4.28,eng
1884,Wicked: The Grimmerie,"David Cote, Stephen Schwartz, Joan Marcus, Winnie Holzman",2005.0,4.17,en-US
1885,As You Like It,William Shakespeare,1599.0,3.83,eng
1886,"Preacher, Volume 1: Gone to Texas","Garth Ennis, Steve Dillon, Joe R. Lansdale",1996.0,4.16,eng
1887,Cyrano de Bergerac,"Edmond Rostand, Eteel Lawson, Lowell Bair",1897.0,4.05,eng
1888,"The Spirit Catches You and You Fall Down: A Hmong Child, Her American Doctors, and the Collision of Two Cultures",Anne Fadiman,1997.0,4.14,en-US
1889,"Bone Crossed (Mercy Thompson, #4)",Patricia Briggs,2009.0,4.34,en-GB
1890,"The Indigo Spell (Bloodlines, #3)",Richelle Mead,2013.0,4.41,eng
1891,"Dreamfever (Fever, #4)",Karen Marie Moning,2009.0,4.43,en-US
1892,Case Histories (Jackson Brodie #1),Kate Atkinson,2004.0,3.82,eng
1893,"Release Me (Stark Trilogy, #1)",J. Kenner,2013.0,4.14,eng
1894,Wedding Night,Sophie Kinsella,2013.0,3.4,eng
1895,The Doll's House (The Sandman #2),"Neil Gaiman, Steve Parkhouse, Chris Bachalo, Michael Zulli, Mike Dringenberg, Malcolm Jones III, Todd Klein, Clive Barker",1990.0,4.44,eng
1896,"Pollyanna (Pollyanna, #1)",Eleanor H. Porter,1912.0,3.95,eng
1897,The Lost Boy (Dave Pelzer #2),Dave Pelzer,1997.0,4.08,eng
1898,"Dust (Silo, #3)",Hugh Howey,2013.0,4.26,eng
1899,Lone Wolf,Jodi Picoult,2012.0,3.67,eng
1900,Nightmares and Dreamscapes,Stephen King,1993.0,3.9,eng
1901,"Shadowfever (Fever, #5)",Karen Marie Moning,2011.0,4.46,en-US
1902,The Associate,John Grisham,2009.0,3.64,en-US
1903,"Son (The Giver, #4)",Lois Lowry,2012.0,3.98,eng
1904,The Sandman: Overture,"Neil Gaiman, J.H. Williams III, Dave Stewart, Todd Klein",2015.0,3.94,en-US
1905,"Blood Song (Raven's Shadow, #1)",Anthony  Ryan,2011.0,4.47,eng
1906,"Rules of Attraction (Perfect Chemistry, #2)",Simone Elkeles,2010.0,4.22,en-US
1907,The Merry Adventures of Robin Hood,Howard Pyle,1883.0,4.05,eng
1908,Less Than Zero,Bret Easton Ellis,1985.0,3.58,eng
1909,Someone Knows My Name,Lawrence Hill,2007.0,4.44,eng
1910,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",800.0,4.06,eng
1911,"Faithful Place (Dublin Murder Squad, #3)",Tana French,2010.0,3.97,eng
1912,Euphoria,Lily King,2014.0,3.84,eng
1913,"Rachel's Holiday (Walsh Family, #2)",Marian Keyes,1997.0,3.93,eng
1914,The Caves of Steel (Robot #1),Isaac Asimov,1954.0,4.14,eng
1915,"Dance Dance Dance (The Rat, #4)",Haruki Murakami,1988.0,4.03,eng
1916,"The Mouse and the Motorcycle (Ralph S. Mouse, #1)","Beverly Cleary, Louis Darling, Tracy Dockray",1965.0,3.9,en-US
1917,"The Forest of Hands and Teeth (The Forest of Hands and Teeth, #1)",Carrie Ryan,2009.0,3.59,eng
1918,"The Elfstones of Shannara  (The Original Shannara Trilogy, #2)",Terry Brooks,1982.0,3.96,eng
1919,"Dash & Lily's Book of Dares (Dash & Lily, #1)","Rachel Cohn, David Levithan",2010.0,3.82,eng
1920,The Luminaries,Eleanor Catton,2013.0,3.7,eng
1921,If You Give a Moose a Muffin,"Laura Joffe Numeroff, Felicia Bond",1991.0,4.17,en-US
1922,Velocity,Dean Koontz,2005.0,3.85,eng
1923,Barrel Fever: Stories and Essays,David Sedaris,1994.0,3.78,en-US
1924,"Reaper Man (Discworld, #11; Death, #2)",Terry Pratchett,1991.0,4.27,eng
1925,"Piercing the Darkness (Darkness, #2)",Frank E. Peretti,1989.0,4.3,eng
1926,Made to Stick: Why Some Ideas Survive and Others Die,"Chip Heath, Dan Heath",2006.0,3.97,en-US
1927,Alive: The Story of the Andes Survivors,Piers Paul Read,1974.0,4.08,eng
1928,On Beauty,Zadie Smith,2005.0,3.68,eng
1929,Battlefield of the Mind: Winning the Battle in Your Mind,Joyce Meyer,1995.0,4.33,en-US
1930,"Dance Upon the Air (Three Sisters Island, #1)",Nora Roberts,2001.0,4.19,eng
1931,"Castle of Wizardry (The Belgariad, #4)",David Eddings,1984.0,4.16,eng
1932,"Lover Unleashed (Black Dagger Brotherhood, #9)",J.R. Ward,2011.0,4.28,en-US
1933,Ø£Ø­Ø¨Ø¨ØªÙ Ø£ÙØ«Ø± ÙÙØ§ ÙÙØ¨ØºÙ,Ø£Ø«ÙØ± Ø¹Ø¨Ø¯Ø§ÙÙÙ Ø§ÙÙØ´ÙÙ,2010.0,3.67,ara
1934,"Heat Wave (Nikki Heat, #1)",Richard Castle,2008.0,3.54,en-US
1935,Kindle Paperwhite User's Guide,Amazon,2011.0,3.72,eng
1936,A Widow for One Year,John Irving,1998.0,3.74,
1937,"Out of the Silent Planet (Space Trilogy, #1)",C.S. Lewis,1938.0,3.92,eng
1938,"Charlie and the Great Glass Elevator (Charlie Bucket, #2)","Roald Dahl, Quentin Blake",1972.0,3.64,
1939,If You Give a Pig a Pancake ,"Laura Joffe Numeroff, Felicia Bond",1998.0,4.23,en-US
1940,The Wasp Factory,Iain Banks,1984.0,3.85,en-US
1941,Night Film,Marisha Pessl,2013.0,3.78,eng
1942,Stories I Only Tell My Friends,Rob Lowe,2011.0,3.77,en-US
1943,Crazy Rich Asians (Crazy Rich Asians #1),Kevin Kwan,2013.0,3.7,eng
1944,"Rebel Angels (Gemma Doyle, #2)",Libba Bray,2005.0,3.98,eng
1945,"Bloodfever (Fever, #2)",Karen Marie Moning,2007.0,4.3,eng
1946,"Faefever (Fever, #3)",Karen Marie Moning,2008.0,4.34,en-US
1947,My Sister's Grave (Tracy Crosswhite #1),Robert Dugoni,2014.0,4.0,eng
1948,"Library of Souls (Miss Peregrine's Peculiar Children, #3)",Ransom Riggs,2015.0,4.15,eng
1949,Howards End,E.M. Forster,1910.0,3.95,eng
1950,"Hellboy, Vol. 1: Seed of Destruction (Hellboy, #1)","Mike Mignola, John Byrne",1994.0,4.11,eng
1951,"The Evolution of Mara Dyer (Mara Dyer, #2)",Michelle Hodkin,2012.0,4.33,eng
1952,"The Sword of Summer (Magnus Chase and the Gods of Asgard, #1)",Rick Riordan,2015.0,4.26,eng
1953,"The Man in the Iron Mask (The D'Artagnan Romances, #3.3)","Alexandre Dumas, Francine du Plessix Gray, Joachim Neugroschel",1850.0,3.97,eng
1954,The Haunting of Hill House,"Shirley Jackson, Laura   Miller",1959.0,3.89,eng
1955,The Rum Diary,Hunter S. Thompson,1998.0,3.83,eng
1956,"Little Town on the Prairie  (Little House, #7)","Laura Ingalls Wilder, Garth Williams",1941.0,4.18,en-GB
1957,I Capture the Castle,Dodie Smith,1948.0,4.0,eng
1958,"Destined (House of Night, #9)","P.C. Cast, Kristin Cast",2011.0,4.04,eng
1959,"Finger Lickin' Fifteen (Stephanie Plum, #15)",Janet Evanovich,2009.0,3.98,en-US
1960,Women,Charles Bukowski,1978.0,3.89,eng
1961,"North and South (North and South, #1)",John Jakes,1982.0,4.19,en-US
1962,"Silver Borne (Mercy Thompson, #5)",Patricia Briggs,2010.0,4.38,en-US
1963,"The Bourne Ultimatum (Jason Bourne, #3)",Robert Ludlum,1990.0,4.04,eng
1964,"Fool's Errand (Tawny Man, #1)",Robin Hobb,2001.0,4.29,eng
1965,"The Young Elites (The Young Elites, #1)",Marie Lu,2014.0,3.93,eng
1966,"Jewels of the Sun (Gallaghers of Ardmore, #1)",Nora Roberts,1999.0,4.22,en-US
1967,Meditations,"Marcus Aurelius, Martin Hammond, Diskin Clay",180.0,4.2,eng
1968,"Peter and the Starcatchers (Peter and the Starcatchers, #1)","Dave Barry, Ridley Pearson, Greg Call",2004.0,4.01,eng
1969,Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,2004.0,3.92,en-GB
1970,Possession,A.S. Byatt,1990.0,3.88,eng
1971,"Revelations (Blue Bloods, #3)",Melissa de la Cruz,2008.0,3.89,en-US
1972,"Without Remorse (Jack Ryan Universe, #1)",Tom Clancy,1993.0,4.16,en-US
1973,The Interpretation of Dreams,Sigmund Freud,1899.0,3.81,
1974,Ghost Story,Peter Straub,1979.0,3.95,en-US
1975,"The Penultimate Peril (A Series of Unfortunate Events, #12)","Lemony Snicket, Brett Helquist",2005.0,4.02,en-US
1976,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,Bill Bryson,1998.0,3.89,en-US
1977,"The End (A Series of Unfortunate Events, #13)","Lemony Snicket, Brett Helquist",2006.0,3.99,en-US
1978,The Liars' Club,Mary Karr,1995.0,3.92,eng
1979,"Dead Ever After (Sookie Stackhouse, #13)",Charlaine Harris,2013.0,3.39,eng
1980,The Illustrated Man,Ray Bradbury,1951.0,4.13,eng
1981,"Naked (The Blackstone Affair, #1)",Raine Miller,2010.0,4.02,eng
1982,"Annihilation (Southern Reach, #1)",Jeff VanderMeer,2014.0,3.62,eng
1983,"Breathe (Sea Breeze, #1)",Abbi Glines,2011.0,3.88,eng
1984,The Runaway Bunny,"Margaret Wise Brown, Clement Hurd",1942.0,4.14,en-US
1985,The Grand Design,"Stephen Hawking, Leonard Mlodinow",2010.0,4.0,eng
1986,The Innocent Man: Murder and Injustice in a Small Town,John Grisham,2006.0,3.79,eng
1987,The Bachman Books,"Richard Bachman, Stephen King",1985.0,4.1,eng
1988,Zealot: The Life and Times of Jesus of Nazareth,Reza Aslan,2013.0,3.82,eng
1989,"Soul of the Fire (Sword of Truth, #5)",Terry Goodkind,1999.0,3.87,eng
1990,The Art of Hearing Heartbeats,"Jan-Philipp Sendker, Kevin Wiliarty",2002.0,3.98,eng
1991,"Consider Phlebas (Culture, #1)",Iain M. Banks,1987.0,3.85,eng
1992,The Magic of Thinking Big,David J. Schwartz,1959.0,4.19,en-US
1993,"The Vampire Armand (The Vampire Chronicles, #6)",Anne Rice,1998.0,3.75,en-US
1994,"Forever Too Far (Rosemary Beach, #3; Too Far, #3)",Abbi Glines,2013.0,4.24,eng
1995,"A Storm of Swords: Steel and Snow (A Song of Ice and Fire, #3: Part 1 of 2)",George R.R. Martin,2000.0,4.49,eng
1996,Pinocchio,"Carlo Collodi, John Boyne, Monteiro Lobato, Unknown",1883.0,3.86,eng
1997,"Grave Mercy (His Fair Assassin, #1)",Robin LaFevers,2012.0,3.92,eng
1998,The Power of a Praying Wife,Stormie Omartian,1996.0,4.31,
1999,Tropic of Cancer,Henry Miller,1934.0,3.71,eng
2000,The Hour I First Believed,Wally Lamb,2007.0,3.8,en-US
2001,Harry Potter: Film Wizardry,Brian Sibley,2010.0,4.48,eng
2002,The Death of Ivan Ilych,"Leo Tolstoy, Aylmer Maude",1886.0,4.04,eng
2003,Circling the Sun,Paula McLain,2015.0,3.93,eng
2004,Travels with Charley: In Search of America,John Steinbeck,1962.0,4.07,eng
2005,The Dovekeepers,Alice Hoffman,2011.0,4.02,eng
2006,"The Republic of Thieves (Gentleman Bastard, #3)",Scott Lynch,2013.0,4.23,eng
2007,The Thief Lord,Cornelia Funke,2000.0,3.95,eng
2008,"World After (Penryn & the End of Days, #2)",Susan Ee,2013.0,4.22,eng
2009,"Brother Odd (Odd Thomas, #3)",Dean Koontz,2006.0,3.98,eng
2010,Black Like Me,John Howard Griffin,1960.0,4.12,en-US
2011,Snuff,Chuck Palahniuk,2008.0,3.18,en-US
2012,"Jack & Jill (Alex Cross, #3)",James Patterson,1996.0,3.95,eng
2013,Saturday,Ian McEwan,2005.0,3.61,en-US
2014,"When the Bough Breaks (Alex Delaware, #1)",Jonathan Kellerman,1985.0,4.02,eng
2015,The Bridges of Madison County,Robert James Waller,1992.0,3.51,eng
2016,"Gone Tomorrow (Jack Reacher, #13)",Lee Child,2009.0,4.17,eng
2017,"The Sorceress (The Secrets of the Immortal Nicholas Flamel, #3)",Michael Scott,2009.0,4.11,eng
2018,"Bring Up the Bodies (Thomas Cromwell, #2)",Hilary Mantel,2012.0,4.26,en-US
2019,"The Maze of Bones  (The 39 Clues, #1)",Rick Riordan,2008.0,3.83,eng
2020,How to Cook Everything: Simple Recipes for Great Food,Mark Bittman,1998.0,4.02,en-US
2021,"The Twilight Collection (Twilight, #1-3)",Stephenie Meyer,2007.0,3.78,eng
2022,Concerning the Spiritual in Art,Wassily Kandinsky,1912.0,3.81,eng
2023,"Forrest Gump (Forrest Gump, #1)",Winston Groom,1986.0,4.06,eng
2024,The Fall,"Albert Camus, Justin O'Brien",1956.0,4.05,eng
2025,Even Cowgirls Get the Blues,Tom Robbins,1976.0,3.74,eng
2026,The Moonstone,"Wilkie Collins, Carolyn G. Heilbrun",1868.0,3.9,eng
2027,If on a Winter's Night a Traveler,"Italo Calvino, William Weaver",1979.0,4.08,eng
2028,"Son of a Witch (The Wicked Years, #2)","Gregory Maguire, Douglas Smith",2004.0,3.45,eng
